"juri_nombre","departamento_nombre","sexo_nombre","juri_codigo","departamento_codigo","sexo_codigo","ano","poblacion"
"San Luis","Gobernador Dupuy","Mujeres","74","042","2","2013",5981
"San Luis","Gobernador Dupuy","Mujeres","74","042","2","2014",6035
"San Luis","Gobernador Dupuy","Mujeres","74","042","2","2015",6088
"San Luis","Gobernador Dupuy","Mujeres","74","042","2","2016",6141
"San Luis","Gobernador Dupuy","Mujeres","74","042","2","2017",6193
"San Luis","Gobernador Dupuy","Mujeres","74","042","2","2018",6246
"San Luis","Gobernador Dupuy","Mujeres","74","042","2","2019",6298
"San Luis","Gobernador Dupuy","Mujeres","74","042","2","2020",6350
"San Luis","Gobernador Dupuy","Mujeres","74","042","2","2021",6402
"San Luis","Gobernador Dupuy","Mujeres","74","042","2","2022",6453
"San Luis","Gobernador Dupuy","Mujeres","74","042","2","2023",6504
"San Luis","Gobernador Dupuy","Mujeres","74","042","2","2024",6554
"San Luis","Gobernador Dupuy","Mujeres","74","042","2","2025",6604
"San Luis","Junín","Mujeres","74","049","2","2010",15015
"San Luis","Junín","Mujeres","74","049","2","2011",15451
"San Luis","Junín","Mujeres","74","049","2","2012",15886
"San Luis","Junín","Mujeres","74","049","2","2013",16321
"San Luis","Junín","Mujeres","74","049","2","2014",16756
"San Luis","Junín","Mujeres","74","049","2","2015",17189
"San Luis","Junín","Mujeres","74","049","2","2016",17621
"San Luis","Junín","Mujeres","74","049","2","2017",18052
"San Luis","Junín","Mujeres","74","049","2","2018",18482
"San Luis","Junín","Mujeres","74","049","2","2019",18910
"San Luis","Junín","Mujeres","74","049","2","2020",19334
"San Luis","Junín","Mujeres","74","049","2","2021",19756
"San Luis","Junín","Mujeres","74","049","2","2022",20175
"San Luis","Junín","Mujeres","74","049","2","2023",20591
"San Luis","Junín","Mujeres","74","049","2","2024",21002
"San Luis","Junín","Mujeres","74","049","2","2025",21408
"San Luis","La Capital","Mujeres","74","056","2","2010",106827
"San Luis","La Capital","Mujeres","74","056","2","2011",108474
"San Luis","La Capital","Mujeres","74","056","2","2012",110121
"San Luis","La Capital","Mujeres","74","056","2","2013",111770
"San Luis","La Capital","Mujeres","74","056","2","2014",113411
"San Luis","La Capital","Mujeres","74","056","2","2015",115053
"San Luis","La Capital","Mujeres","74","056","2","2016",116689
"San Luis","La Capital","Mujeres","74","056","2","2017",118322
"San Luis","La Capital","Mujeres","74","056","2","2018",119948
"San Luis","La Capital","Mujeres","74","056","2","2019",121565
"San Luis","La Capital","Mujeres","74","056","2","2020",123175
"San Luis","La Capital","Mujeres","74","056","2","2021",124772
"San Luis","La Capital","Mujeres","74","056","2","2022",126356
"San Luis","La Capital","Mujeres","74","056","2","2023",127927
"San Luis","La Capital","Mujeres","74","056","2","2024",129484
"San Luis","La Capital","Mujeres","74","056","2","2025",131023
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2010",2246
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2011",2231
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2012",2216
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2013",2201
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2014",2187
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2015",2172
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2016",2157
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2017",2142
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2018",2128
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2019",2113
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2020",2099
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2021",2084
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2022",2070
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2023",2056
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2024",2042
"San Luis","Libertador General San Martín","Mujeres","74","063","2","2025",2028
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2010",11153
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2011",11522
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2012",11892
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2013",12263
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2014",12635
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2015",13007
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2016",13379
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2017",13752
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2018",14124
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2019",14497
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2020",14869
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2021",15243
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2022",15617
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2023",15991
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2024",16365
"Santa Cruz","Corpen Aike","Ambos sexos","78","007","0","2025",16738
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2010",108157
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2011",112211
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2012",116277
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2013",120353
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2014",124434
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2015",128514
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2016",132598
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2017",136687
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2018",140782
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2019",144876
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2020",148968
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2021",153063
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2022",157167
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2023",161269
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2024",165378
"Santa Cruz","Deseado","Ambos sexos","78","014","0","2025",169485
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2010",114031
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2011",116487
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2012",118955
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2013",121466
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2014",124000
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2015",126555
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2016",129110
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2017",131668
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2018",134230
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2019",136792
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2020",139354
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2021",141917
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2022",144483
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2023",147052
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2024",149620
"Santa Cruz","Güer Aike","Ambos sexos","78","021","0","2025",152189
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2010",18891
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2011",20104
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2012",21322
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2013",22503
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2014",23666
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2015",24809
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2016",25953
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2017",27099
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2018",28245
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2019",29393
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2020",30540
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2021",31688
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2022",32837
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2023",33988
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2024",35139
"Santa Cruz","Lago Argentino","Ambos sexos","78","028","0","2025",36291
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2010",8795
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2011",9090
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2012",9386
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2013",9684
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2014",9981
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2015",10277
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2016",10575
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2017",10873
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2018",11171
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2019",11469
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2020",11767
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2021",12065
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2022",12364
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2023",12663
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2024",12962
"Santa Cruz","Lago Buenos Aires","Ambos sexos","78","035","0","2025",13260
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2010",9250
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2011",9563
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2012",9877
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2013",10190
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2014",10504
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2015",10820
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2016",11134
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2017",11449
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2018",11764
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2019",12080
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2020",12395
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2021",12711
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2022",13027
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2023",13344
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2024",13659
"Santa Cruz","Magallanes","Ambos sexos","78","042","0","2025",13976
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2010",5175
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2011",5437
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2012",5698
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2013",5961
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2014",6224
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2015",6487
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2016",6750
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2017",7014
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2018",7277
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2019",7540
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2020",7805
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2021",8069
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2022",8332
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2023",8597
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2024",8861
"Santa Cruz","Río Chico","Ambos sexos","78","049","0","2025",9126
"Santa Cruz","Corpen Aike","Varones","78","007","1","2010",5796
"Santa Cruz","Corpen Aike","Varones","78","007","1","2011",5985
"Santa Cruz","Corpen Aike","Varones","78","007","1","2012",6174
"Santa Cruz","Corpen Aike","Varones","78","007","1","2013",6364
"Santa Cruz","Corpen Aike","Varones","78","007","1","2014",6554
"Santa Cruz","Corpen Aike","Varones","78","007","1","2015",6745
"Santa Cruz","Corpen Aike","Varones","78","007","1","2016",6935
"Santa Cruz","Corpen Aike","Varones","78","007","1","2017",7126
"Santa Cruz","Corpen Aike","Varones","78","007","1","2018",7316
"Santa Cruz","Corpen Aike","Varones","78","007","1","2019",7507
"Santa Cruz","Corpen Aike","Varones","78","007","1","2020",7697
"Santa Cruz","Corpen Aike","Varones","78","007","1","2021",7888
"Santa Cruz","Corpen Aike","Varones","78","007","1","2022",8079
"Santa Cruz","Corpen Aike","Varones","78","007","1","2023",8270
"Santa Cruz","Corpen Aike","Varones","78","007","1","2024",8461
"Santa Cruz","Corpen Aike","Varones","78","007","1","2025",8651
"Santa Cruz","Deseado","Varones","78","014","1","2010",55695
"Santa Cruz","Deseado","Varones","78","014","1","2011",57761
"Santa Cruz","Deseado","Varones","78","014","1","2012",59833
"Santa Cruz","Deseado","Varones","78","014","1","2013",61910
"Santa Cruz","Deseado","Varones","78","014","1","2014",63990
"Santa Cruz","Deseado","Varones","78","014","1","2015",66068
"Santa Cruz","Deseado","Varones","78","014","1","2016",68149
"Santa Cruz","Deseado","Varones","78","014","1","2017",70231
"Santa Cruz","Deseado","Varones","78","014","1","2018",72317
"Santa Cruz","Deseado","Varones","78","014","1","2019",74401
"Santa Cruz","Deseado","Varones","78","014","1","2020",76483
"Santa Cruz","Deseado","Varones","78","014","1","2021",78567
"Santa Cruz","Deseado","Varones","78","014","1","2022",80653
"Santa Cruz","Deseado","Varones","78","014","1","2023",82739
"Santa Cruz","Deseado","Varones","78","014","1","2024",84826
"Santa Cruz","Deseado","Varones","78","014","1","2025",86912
"Santa Cruz","Güer Aike","Varones","78","021","1","2010",57755
"Santa Cruz","Güer Aike","Varones","78","021","1","2011",58975
"Santa Cruz","Güer Aike","Varones","78","021","1","2012",60201
"Santa Cruz","Güer Aike","Varones","78","021","1","2013",61448
"Santa Cruz","Güer Aike","Varones","78","021","1","2014",62706
"Santa Cruz","Güer Aike","Varones","78","021","1","2015",63985
"Santa Cruz","Güer Aike","Varones","78","021","1","2016",65264
"Santa Cruz","Güer Aike","Varones","78","021","1","2017",66544
"Santa Cruz","Güer Aike","Varones","78","021","1","2018",67825
"Santa Cruz","Güer Aike","Varones","78","021","1","2019",69106
"Santa Cruz","Güer Aike","Varones","78","021","1","2020",70387
"Santa Cruz","Güer Aike","Varones","78","021","1","2021",71668
"Santa Cruz","Güer Aike","Varones","78","021","1","2022",72950
"Santa Cruz","Güer Aike","Varones","78","021","1","2023",74233
"Santa Cruz","Güer Aike","Varones","78","021","1","2024",75515
"Santa Cruz","Güer Aike","Varones","78","021","1","2025",76797
"Santa Cruz","Lago Argentino","Varones","78","028","1","2010",9710
"Santa Cruz","Lago Argentino","Varones","78","028","1","2011",10315
"Santa Cruz","Lago Argentino","Varones","78","028","1","2012",10923
"Santa Cruz","Lago Argentino","Varones","78","028","1","2013",11512
"Santa Cruz","Lago Argentino","Varones","78","028","1","2014",12092
"Santa Cruz","Lago Argentino","Varones","78","028","1","2015",12652
"Santa Cruz","Lago Argentino","Varones","78","028","1","2016",13212
"Santa Cruz","Lago Argentino","Varones","78","028","1","2017",13773
"Santa Cruz","Lago Argentino","Varones","78","028","1","2018",14334
"Santa Cruz","Lago Argentino","Varones","78","028","1","2019",14896
"Santa Cruz","Lago Argentino","Varones","78","028","1","2020",15457
"Santa Cruz","Lago Argentino","Varones","78","028","1","2021",16018
"Santa Cruz","Lago Argentino","Varones","78","028","1","2022",16580
"Santa Cruz","Lago Argentino","Varones","78","028","1","2023",17142
"Santa Cruz","Lago Argentino","Varones","78","028","1","2024",17704
"Santa Cruz","Lago Argentino","Varones","78","028","1","2025",18266
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2010",4918
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2011",5111
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2012",5305
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2013",5500
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2014",5695
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2015",5889
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2016",6084
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2017",6279
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2018",6475
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2019",6670
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2020",6865
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2021",7060
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2022",7256
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2023",7451
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2024",7647
"Santa Cruz","Lago Buenos Aires","Varones","78","035","1","2025",7842
"Santa Cruz","Magallanes","Varones","78","042","1","2010",4812
"Santa Cruz","Magallanes","Varones","78","042","1","2011",4973
"Santa Cruz","Magallanes","Varones","78","042","1","2012",5134
"Santa Cruz","Magallanes","Varones","78","042","1","2013",5295
"Santa Cruz","Magallanes","Varones","78","042","1","2014",5456
"Santa Cruz","Magallanes","Varones","78","042","1","2015",5618
"Santa Cruz","Magallanes","Varones","78","042","1","2016",5779
"Santa Cruz","Magallanes","Varones","78","042","1","2017",5941
"Santa Cruz","Magallanes","Varones","78","042","1","2018",6102
"Santa Cruz","Magallanes","Varones","78","042","1","2019",6264
"Santa Cruz","Magallanes","Varones","78","042","1","2020",6426
"Santa Cruz","Magallanes","Varones","78","042","1","2021",6588
"Santa Cruz","Magallanes","Varones","78","042","1","2022",6750
"Santa Cruz","Magallanes","Varones","78","042","1","2023",6912
"Santa Cruz","Magallanes","Varones","78","042","1","2024",7073
"Santa Cruz","Magallanes","Varones","78","042","1","2025",7235
"Santa Cruz","Río Chico","Varones","78","049","1","2010",2958
"Santa Cruz","Río Chico","Varones","78","049","1","2011",3115
"Santa Cruz","Río Chico","Varones","78","049","1","2012",3272
"Santa Cruz","Río Chico","Varones","78","049","1","2013",3430
"Santa Cruz","Río Chico","Varones","78","049","1","2014",3588
"Santa Cruz","Río Chico","Varones","78","049","1","2015",3746
"Santa Cruz","Río Chico","Varones","78","049","1","2016",3904
"Santa Cruz","Río Chico","Varones","78","049","1","2017",4062
"Santa Cruz","Río Chico","Varones","78","049","1","2018",4220
"Santa Cruz","Río Chico","Varones","78","049","1","2019",4378
"Santa Cruz","Río Chico","Varones","78","049","1","2020",4537
"Santa Cruz","Río Chico","Varones","78","049","1","2021",4695
"Santa Cruz","Río Chico","Varones","78","049","1","2022",4853
"Santa Cruz","Río Chico","Varones","78","049","1","2023",5012
"Santa Cruz","Río Chico","Varones","78","049","1","2024",5170
"Santa Cruz","Río Chico","Varones","78","049","1","2025",5329
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2010",5357
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2011",5537
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2012",5718
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2013",5899
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2014",6081
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2015",6262
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2016",6444
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2017",6626
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2018",6808
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2019",6990
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2020",7172
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2021",7355
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2022",7538
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2023",7721
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2024",7904
"Santa Cruz","Corpen Aike","Mujeres","78","007","2","2025",8087
"Santa Cruz","Deseado","Mujeres","78","014","2","2010",52462
"Santa Cruz","Deseado","Mujeres","78","014","2","2011",54450
"Santa Cruz","Deseado","Mujeres","78","014","2","2012",56444
"Santa Cruz","Deseado","Mujeres","78","014","2","2013",58443
"Santa Cruz","Deseado","Mujeres","78","014","2","2014",60444
"Santa Cruz","Deseado","Mujeres","78","014","2","2015",62446
"Santa Cruz","Deseado","Mujeres","78","014","2","2016",64449
"Santa Cruz","Deseado","Mujeres","78","014","2","2017",66456
"Santa Cruz","Deseado","Mujeres","78","014","2","2018",68465
"Santa Cruz","Deseado","Mujeres","78","014","2","2019",70475
"Santa Cruz","Deseado","Mujeres","78","014","2","2020",72485
"Santa Cruz","Deseado","Mujeres","78","014","2","2021",74496
"Santa Cruz","Deseado","Mujeres","78","014","2","2022",76514
"Santa Cruz","Deseado","Mujeres","78","014","2","2023",78530
"Santa Cruz","Deseado","Mujeres","78","014","2","2024",80552
"Santa Cruz","Deseado","Mujeres","78","014","2","2025",82573
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2010",56276
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2011",57512
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2012",58754
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2013",60018
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2014",61294
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2015",62570
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2016",63846
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2017",65124
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2018",66405
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2019",67686
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2020",68967
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2021",70249
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2022",71533
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2023",72819
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2024",74105
"Santa Cruz","Güer Aike","Mujeres","78","021","2","2025",75392
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2010",9181
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2011",9789
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2012",10399
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2013",10991
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2014",11574
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2015",12157
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2016",12741
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2017",13326
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2018",13911
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2019",14497
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2020",15083
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2021",15670
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2022",16257
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2023",16846
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2024",17435
"Santa Cruz","Lago Argentino","Mujeres","78","028","2","2025",18025
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2010",3877
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2011",3979
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2012",4081
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2013",4184
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2014",4286
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2015",4388
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2016",4491
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2017",4594
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2018",4696
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2019",4799
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2020",4902
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2021",5005
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2022",5108
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2023",5212
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2024",5315
"Santa Cruz","Lago Buenos Aires","Mujeres","78","035","2","2025",5418
"Santa Cruz","Magallanes","Mujeres","78","042","2","2010",4438
"Santa Cruz","Magallanes","Mujeres","78","042","2","2011",4590
"Santa Cruz","Magallanes","Mujeres","78","042","2","2012",4743
"Santa Cruz","Magallanes","Mujeres","78","042","2","2013",4895
"Santa Cruz","Magallanes","Mujeres","78","042","2","2014",5048
"Santa Cruz","Magallanes","Mujeres","78","042","2","2015",5202
"Santa Cruz","Magallanes","Mujeres","78","042","2","2016",5355
"Santa Cruz","Magallanes","Mujeres","78","042","2","2017",5508
"Santa Cruz","Magallanes","Mujeres","78","042","2","2018",5662
"Santa Cruz","Magallanes","Mujeres","78","042","2","2019",5816
"Santa Cruz","Magallanes","Mujeres","78","042","2","2020",5969
"Santa Cruz","Magallanes","Mujeres","78","042","2","2021",6123
"Santa Cruz","Magallanes","Mujeres","78","042","2","2022",6277
"Santa Cruz","Magallanes","Mujeres","78","042","2","2023",6432
"Santa Cruz","Magallanes","Mujeres","78","042","2","2024",6586
"Santa Cruz","Magallanes","Mujeres","78","042","2","2025",6741
"Santa Cruz","Río Chico","Mujeres","78","049","2","2010",2217
"Santa Cruz","Río Chico","Mujeres","78","049","2","2011",2322
"Santa Cruz","Río Chico","Mujeres","78","049","2","2012",2426
"Santa Cruz","Río Chico","Mujeres","78","049","2","2013",2531
"Santa Cruz","Río Chico","Mujeres","78","049","2","2014",2636
"Santa Cruz","Río Chico","Mujeres","78","049","2","2015",2741
"Santa Cruz","Río Chico","Mujeres","78","049","2","2016",2846
"Santa Cruz","Río Chico","Mujeres","78","049","2","2017",2952
"Santa Cruz","Río Chico","Mujeres","78","049","2","2018",3057
"Santa Cruz","Río Chico","Mujeres","78","049","2","2019",3162
"Santa Cruz","Río Chico","Mujeres","78","049","2","2020",3268
"Santa Cruz","Río Chico","Mujeres","78","049","2","2021",3374
"Santa Cruz","Río Chico","Mujeres","78","049","2","2022",3479
"Santa Cruz","Río Chico","Mujeres","78","049","2","2023",3585
"Santa Cruz","Río Chico","Mujeres","78","049","2","2024",3691
"Santa Cruz","Río Chico","Mujeres","78","049","2","2025",3797
"Santa Fe","Belgrano","Ambos sexos","82","007","0","2010",45619
"Santa Fe","Belgrano","Ambos sexos","82","007","0","2011",46186
"Santa Fe","Belgrano","Ambos sexos","82","007","0","2012",46760
"Santa Fe","Belgrano","Ambos sexos","82","007","0","2013",47341
"Santa Fe","Belgrano","Ambos sexos","82","007","0","2014",47927
"Santa Fe","Belgrano","Ambos sexos","82","007","0","2015",48517
"Santa Fe","Belgrano","Ambos sexos","82","007","0","2016",49110
"Santa Fe","Belgrano","Ambos sexos","82","007","0","2017",49705
"Santa Fe","Belgrano","Ambos sexos","82","007","0","2018",50301
"Santa Fe","Belgrano","Ambos sexos","82","007","0","2019",50897
"Santa Fe","Belgrano","Ambos sexos","82","007","0","2020",51493
"Santa Fe","Belgrano","Ambos sexos","82","007","0","2021",52086
"Santa Fe","Belgrano","Ambos sexos","82","007","0","2022",52679
"Santa Fe","Belgrano","Ambos sexos","82","007","0","2023",53269
"Santa Fe","Belgrano","Ambos sexos","82","007","0","2024",53857
